장르,제목,회차,좋아요수,평점,평점기여자수,전체댓글수,베댓공감수,베댓비공감수
액션,사신소년,117,15393,9.93,13564,1513,33080,492
액션,사신소년,118,15964,9.94,13758,1912,66545,970
액션,사신소년,119,15659,9.94,13866,1832,57056,799
액션,사신소년,120,15021,9.41,18966,1591,39951,527
액션,사신소년,121,14738,9.04,22529,2317,31061,910
액션,사신소년,122,18131,9.95,25033,2157,56346,836
액션,사신소년,123,15792,9.94,14559,1728,59568,771
액션,사신소년,124,16993,9.94,15710,2400,86155,999
액션,사신소년,125,17035,9.95,15947,2886,111768,1425
액션,사신소년,126,16292,9.94,13703,1994,57054,722
액션,사신소년,127,16021,9.96,14090,2065,61888,764
액션,사신소년,128,15360,9.95,13106,1777,61643,944
액션,사신소년,129,16040,9.96,15111,1808,70938,916
액션,쇼미더럭키짱,40,6321,9.74,7169,532,22055,685
액션,쇼미더럭키짱,41,6600,9.77,7734,493,40850,909
액션,쇼미더럭키짱,42,6346,9.75,7279,913,26257,172
액션,쇼미더럭키짱,43,6141,9.74,7032,496,33334,356
액션,쇼미더럭키짱,44,6138,9.75,7094,654,26303,339
액션,쇼미더럭키짱,45,6038,9.75,6567,591,35369,488
액션,쇼미더럭키짱,46,6058,9.78,6916,544,34335,251
액션,쇼미더럭키짱,47,6180,9.78,7129,803,39972,273
액션,쇼미더럭키짱,48,5734,9.76,6161,526,21419,912
액션,쇼미더럭키짱,49,5566,9.73,5862,715,15484,122
액션,쇼미더럭키짱,50,5699,9.76,6157,1281,26989,1716
액션,쇼미더럭키짱,51,5697,9.79,6459,660,23279,212
액션,쇼미더럭키짱,52,5615,9.78,6394,656,20299,175
액션,쇼미더럭키짱,53,5669,9.78,6601,589,25312,358
액션,쇼미더럭키짱,54,5647,9.72,6714,681,27680,377
액션,쇼미더럭키짱,55,5564,9.77,6592,619,39594,394
액션,쇼미더럭키짱,56,5339,9.77,6182,273,30237,1636
액션,쇼미더럭키짱,57,5379,9.76,6212,303,24817,307
액션,쇼미더럭키짱,58,5452,9.77,6179,435,23826,483
액션,쇼미더럭키짱,59,5251,9.74,6054,413,15874,247
액션,쇼미더럭키짱,60,5605,9.1,9639,595,50953,3084
액션,쇼미더럭키짱,61,4919,9.64,5860,383,15534,913
액션,쇼미더럭키짱,62,5279,9.74,6386,377,32081,352
액션,쇼미더럭키짱,63,5137,9.76,5913,583,22785,383
액션,쇼미더럭키짱,64,4963,9.76,5427,536,29425,250
액션,쇼미더럭키짱,65,5252,9.72,5815,617,39044,704
액션,쇼미더럭키짱,66,5410,9.76,6321,757,63302,674
액션,쇼미더럭키짱,67,4842,9.76,5196,461,22298,337
액션,쇼미더럭키짱,68,4832,9.78,5144,431,31132,443
액션,쇼미더럭키짱,69,4785,9.78,5051,413,21623,765
액션,쇼미더럭키짱,70,4848,9.79,5297,471,28035,306
액션,쇼미더럭키짱,71,4713,9.75,5456,417,26545,494
액션,쇼미더럭키짱,72,4849,9.71,5554,416,30321,409
액션,쇼미더럭키짱,73,4532,9.74,5271,440,26002,660
액션,쇼미더럭키짱,74,4504,9.74,5126,499,23335,262
액션,쇼미더럭키짱,75,4959,9.74,6193,594,30435,499
액션,쇼미더럭키짱,76,4255,9.76,4663,281,12242,314
액션,쇼미더럭키짱,77,4609,9.77,5435,576,19087,518
액션,쇼미더럭키짱,78,4698,9.82,5645,449,33735,340
액션,쇼미더럭키짱,79,4301,9.76,4937,452,26521,443
액션,쇼미더럭키짱,80,4316,9.76,4934,436,25749,699
액션,쇼미더럭키짱,81,4281,9.76,5043,454,24154,215
액션,쇼미더럭키짱,82,4029,9.72,4766,296,10802,472
액션,쇼미더럭키짱,83,4069,9.67,4881,377,24010,273
액션,쇼미더럭키짱,84,3926,9.7,4375,450,22884,1184
액션,쇼미더럭키짱,85,4074,9.77,4629,297,22820,902
액션,쇼미더럭키짱,86,4065,9.77,4479,412,16449,491
액션,쇼미더럭키짱,87,3874,9.71,4316,399,20416,307
액션,쇼미더럭키짱,88,4806,9.82,6662,726,45466,675
액션,쇼미더럭키짱,89,3933,9.77,4613,369,26738,490
액션,쇼미더럭키짱,90,3747,9.79,4124,486,13267,281
액션,쇼미더럭키짱,91,3899,9.81,4731,314,21775,179
액션,싸움독학,62,41207,9.91,33717,8158,327517,5411
액션,싸움독학,63,38515,9.83,35147,5993,209947,1787
액션,싸움독학,64,37229,8.16,41687,12640,381596,3772
액션,싸움독학,65,38354,9.83,32718,6542,444263,5870
액션,싸움독학,66,37359,9.89,30583,5983,369607,8950
액션,싸움독학,67,36632,9.86,30691,7108,260949,5049
액션,싸움독학,68,36873,9.9,30439,6317,290924,5556
액션,싸움독학,69,34129,9.62,29603,5590,170476,5993
액션,싸움독학,70,35215,9.91,28787,5528,237538,2553
액션,싸움독학,71,38299,9.94,33613,6478,291162,4635
액션,싸움독학,72,43143,9.96,38411,8278,369631,2747
액션,싸움독학,73,39205,9.93,33723,6656,390032,5286
액션,싸움독학,74,35489,9.91,27898,4885,219021,2784
액션,싸움독학,75,34936,9.87,24585,6930,323541,1781
액션,싸움독학,76,37785,9.93,29939,5982,359334,5056
액션,싸움독학,77,37282,9.91,31884,9414,282153,2492
액션,싸움독학,78,34278,9.78,27828,6816,261578,8415
액션,싸움독학,79,36103,9.93,28096,6358,313259,6546
액션,싸움독학,80,33800,9.87,27269,3985,303720,2441
액션,싸움독학,81,34503,9.95,27549,5002,209336,2407
액션,싸움독학,82,34140,9.94,25900,3838,271217,3033
액션,싸움독학,83,33908,9.88,26349,3800,224222,2651
액션,싸움독학,84,31998,9.82,25307,3679,222704,1741
액션,싸움독학,85,33082,9.76,26395,4090,260950,4816
액션,싸움독학,86,31837,9.87,23666,4027,183868,5925
액션,싸움독학,87,32329,9.93,26586,4330,151643,1584
액션,싸움독학,88,32735,9.92,26857,3290,200994,2838
액션,싸움독학,89,32127,9.93,25562,4435,183920,1990
액션,싸움독학,90,32013,9.89,25491,4365,181835,4884
액션,싸움독학,91,34848,9.91,28675,4739,229233,3497
액션,싸움독학,92,37100,9.92,32481,5707,260178,1623
액션,싸움독학,93,32710,9.93,26325,3528,231062,1676
액션,싸움독학,94,31858,9.81,25764,4645,213040,1957
액션,싸움독학,95,31001,9.86,24701,2340,148272,1686
액션,싸움독학,96,31379,9.84,26291,3460,210420,2696
액션,싸움독학,97,30965,9.76,25550,3183,233258,6150
액션,싸움독학,98,30397,9.87,24823,2659,166916,985
액션,싸움독학,99,30906,9.9,25551,2728,105040,1200
액션,싸움독학,100,30656,9.85,26124,2595,137792,1024
액션,싸움독학,101,34341,9.92,28644,4130,263439,1716
액션,싸움독학,102,34210,9.94,28770,3394,225092,1327
액션,싸움독학,103,31497,9.93,28378,2213,151205,997
액션,싸움독학,104,30137,9.9,25884,2411,151902,1480
액션,싸움독학,105,29458,9.88,24928,1942,150402,1666
액션,싸움독학,106,29838,9.92,25784,3058,150964,1120
액션,싸움독학,107,29424,9.59,27759,2695,136367,4648
액션,싸움독학,108,29547,9.86,25303,2798,171342,1040
액션,싸움독학,109,31875,9.89,29792,3114,178185,2931
액션,싸움독학,110,28526,9.89,23806,2148,102840,2225
액션,싸움독학,111,27573,9.84,23025,1884,137253,1040
액션,싸움독학,112,33573,9.95,28131,5177,251704,1483
액션,싸움독학,113,28569,9.88,24024,2487,141566,1348
액션,약한영웅,122,16753,9.66,22213,2370,68531,1281
액션,약한영웅,123,16950,9.69,26309,1669,69935,1392
액션,약한영웅,124,17765,9.42,37952,2473,76090,2291
액션,약한영웅,125,16855,9.85,18494,2770,101660,1083
액션,약한영웅,126,16880,9.9,17135,2281,101302,927
액션,약한영웅,127,19556,9.86,19277,7972,85370,2845
액션,약한영웅,128,16518,9.93,17328,3387,73902,1043
액션,약한영웅,129,17002,9.95,17346,2533,56585,905
액션,약한영웅,130,14584,9.95,14695,800,49139,547
액션,약한영웅,131,14454,9.96,14363,626,52920,712
액션,약한영웅,132,14666,9.94,15007,1475,67722,957
액션,약한영웅,133,14430,9.92,15125,1554,75573,1090
액션,약한영웅,134,14006,9.93,14262,1535,68162,793
액션,약한영웅,135,14033,9.93,14976,1323,60016,818
액션,약한영웅,136,13483,9.72,21352,1171,35142,1220
액션,약한영웅,137,14812,9.94,17272,1864,110079,634
액션,약한영웅,138,12507,9.91,12792,506,41624,518
액션,약한영웅,139,11943,9.84,13134,590,25631,740
액션,약한영웅,140,11847,9.88,13129,587,44353,610
액션,약한영웅,141,11385,9.66,13185,649,37605,1727
액션,약한영웅,142,11247,9.7,13751,756,28246,770
액션,약한영웅,143,10901,9.68,12321,483,35852,770
액션,약한영웅,144,11711,9.87,12617,828,41091,1331
액션,약한영웅,145,11053,8.78,14316,951,45014,1010
액션,약한영웅,146,11668,9.86,12519,717,45955,659
액션,약한영웅,147,11040,9.88,11773,684,26402,341
액션,약한영웅,148,10937,9.86,12190,605,33898,612
액션,약한영웅,149,10483,9.23,12448,771,25660,270
액션,약한영웅,150,11551,9.9,13096,778,58289,706
액션,약한영웅,151,12548,9.93,15171,1355,84776,624
액션,약한영웅,152,11306,9.89,12725,709,35011,438
액션,약한영웅,153,10984,9.9,12436,654,40945,461
액션,약한영웅,154,10538,9.91,11717,382,34451,438
액션,약한영웅,155,10569,9.92,11307,550,31961,498
액션,약한영웅,156,10064,9.85,10978,476,39174,271
액션,약한영웅,157,10019,9.87,11095,521,33314,487
액션,약한영웅,158,10082,9.9,11212,623,47766,351
액션,약한영웅,159,11436,9.94,14523,1529,64920,518
액션,약한영웅,160,10729,9.83,13169,904,50781,507
액션,약한영웅,161,10636,9.84,12588,1088,45829,780
액션,약한영웅,162,10150,9.89,11436,738,22457,713
액션,약한영웅,163,10111,9.92,10924,1067,36345,634
액션,약한영웅,164,10000,9.9,11487,680,27510,412
액션,약한영웅,165,10228,9.93,12220,936,42258,453
액션,약한영웅,166,10081,9.91,12359,944,44236,946
액션,약한영웅,167,9547,9.13,17197,1162,29897,3510
액션,약한영웅,168,9429,8.82,17104,1272,26728,1461
액션,약한영웅,169,9335,9.33,14257,948,50849,447
액션,약한영웅,170,9141,8.79,14305,1294,52918,535
액션,약한영웅,171,9435,9.63,12539,918,44439,411
액션,약한영웅,172,9027,9.29,12492,949,34685,1002
액션,약한영웅,173,8904,9.52,11707,815,30968,479
액션,튜토리얼탑의고인물,39,13397,9.94,11910,1278,58257,527
액션,튜토리얼탑의고인물,40,13599,9.23,18807,2120,60350,2977
액션,튜토리얼탑의고인물,41,13582,9.78,13932,1824,66028,1297
액션,튜토리얼탑의고인물,42,14079,9.92,14126,1978,67580,1709
액션,튜토리얼탑의고인물,43,13585,9.93,11876,1215,64611,433
액션,튜토리얼탑의고인물,44,13485,9.93,11620,1195,68211,600
액션,튜토리얼탑의고인물,45,12899,9.9,11785,905,27406,725
액션,튜토리얼탑의고인물,46,13095,9.93,11701,747,52127,619
액션,튜토리얼탑의고인물,47,14929,9.96,13820,1139,80241,1711
액션,튜토리얼탑의고인물,48,15251,9.96,13150,1552,108999,786
액션,튜토리얼탑의고인물,49,13249,9.9,11771,903,55111,733
액션,튜토리얼탑의고인물,50,13001,9.9,11286,1269,45598,2425
액션,튜토리얼탑의고인물,51,12666,9.89,11093,922,40025,1309
액션,튜토리얼탑의고인물,52,13045,9.84,11987,773,34513,686
액션,튜토리얼탑의고인물,53,14185,9.96,11958,688,66434,585
액션,튜토리얼탑의고인물,54,13418,9.95,11788,1204,57887,797
액션,튜토리얼탑의고인물,55,13987,9.94,12754,1292,68069,558
액션,튜토리얼탑의고인물,56,12838,9.95,10992,713,37736,1610
액션,튜토리얼탑의고인물,57,13025,9.94,11684,679,46298,886
액션,튜토리얼탑의고인물,58,12780,9.53,12603,825,48627,504
액션,튜토리얼탑의고인물,59,12863,9.57,12401,1340,56454,1513
액션,튜토리얼탑의고인물,60,12798,9.87,12324,722,38539,535
액션,튜토리얼탑의고인물,61,13171,9.95,11615,751,55681,3313
액션,튜토리얼탑의고인물,62,12352,9.93,11045,708,24576,333
액션,튜토리얼탑의고인물,63,12219,9.93,11150,557,29727,423
액션,튜토리얼탑의고인물,64,12481,9.93,10770,827,42252,416
액션,튜토리얼탑의고인물,65,13006,9.95,11380,1228,64359,497
액션,튜토리얼탑의고인물,66,12335,9.94,10804,544,35822,669
액션,튜토리얼탑의고인물,67,11709,9.88,10087,811,33728,597
액션,튜토리얼탑의고인물,68,11591,9.45,12322,579,23838,850
액션,튜토리얼탑의고인물,69,11333,9.9,10498,350,23764,266
액션,튜토리얼탑의고인물,70,11291,9.89,10881,494,23664,762
액션,튜토리얼탑의고인물,71,11485,9.9,11004,701,37442,286
액션,튜토리얼탑의고인물,72,11781,9.92,10598,524,27234,813
액션,튜토리얼탑의고인물,73,11494,9.91,10738,592,33716,374
액션,튜토리얼탑의고인물,74,11273,9.88,10863,711,37608,659
액션,튜토리얼탑의고인물,75,12091,9.94,15055,654,25338,280
액션,튜토리얼탑의고인물,76,11186,9.95,10606,648,25191,280
액션,튜토리얼탑의고인물,77,12724,9.96,12112,1390,48104,275
액션,튜토리얼탑의고인물,78,11385,9.95,12252,513,25888,311
액션,튜토리얼탑의고인물,79,10800,9.94,10088,643,19369,274
액션,튜토리얼탑의고인물,80,11005,9.96,9914,483,25879,325
액션,튜토리얼탑의고인물,81,10670,9.94,10213,376,20968,157
액션,튜토리얼탑의고인물,82,10523,9.94,10113,456,24913,240
액션,튜토리얼탑의고인물,83,10568,9.95,9617,839,23467,333
액션,튜토리얼탑의고인물,84,10327,9.95,9415,623,19956,273
액션,튜토리얼탑의고인물,85,10367,9.94,9406,440,22517,191
액션,튜토리얼탑의고인물,86,10471,9.88,9910,649,28124,222
액션,튜토리얼탑의고인물,87,9908,9.73,9409,417,11710,350
액션,튜토리얼탑의고인물,88,10060,9.82,9405,550,21710,208
액션,튜토리얼탑의고인물,89,9801,9.93,9456,499,11789,270
액션,튜토리얼탑의고인물,90,10327,9.96,9513,461,31774,317
액션,헬퍼2,235,7118,3.76,37195,5546,58368,4603
액션,헬퍼2,236,6750,4.43,24642,4040,51024,2812
액션,헬퍼2,237,6545,3.32,35865,5251,47565,4989
액션,헬퍼2,238,6591,4.21,29284,4505,47703,7143
액션,헬퍼2,239,7145,6.01,22966,3246,31827,4820
액션,헬퍼2,240,6239,3.92,29789,3823,47350,3516
액션,헬퍼2,241,6409,4.63,26593,3612,37092,2206
액션,헬퍼2,242,6238,3.92,29598,4968,54549,2221
액션,헬퍼2,243,5742,3.1,34585,7154,66997,2247
액션,헬퍼2,244,5507,4.77,17798,1912,37705,1394
액션,헬퍼2,245,5232,4.35,17967,2370,37705,2265
액션,헬퍼2,246,5624,5.62,17549,4068,34273,2094
액션,헬퍼2,247,5823,2.05,70090,14044,104959,6678
액션,헬퍼2,248,5762,4.28,37800,16212,113077,15771
액션,헬퍼2,249,7771,4.79,28937,4429,58006,9330
액션,헬퍼2,250,5699,4.59,28109,2285,25316,4369
액션,헬퍼2,251,5338,4.65,23875,2452,20709,2349
액션,헬퍼2,252,4958,5.21,18750,1441,22320,1925
액션,헬퍼2,253,5390,6.41,17092,1302,31129,3802
액션,헬퍼2,254,5203,6.26,15222,1270,24119,2761
액션,헬퍼2,255,5284,7.37,13616,1121,22129,2330
액션,헬퍼2,256,5138,7.49,12954,1336,32224,2797
액션,헬퍼2,257,5437,8.16,11266,814,20638,1380
액션,헬퍼2,258,5280,8.33,10648,662,28358,1251
액션,헬퍼2,259,5666,8.29,11516,970,20851,2422
액션,헬퍼2,260,5053,6.88,11758,929,29674,1538
액션,헬퍼2,261,4500,6.2,11819,837,27754,1517
액션,헬퍼2,262,5103,7.8,12965,1111,15304,1341
액션,헬퍼2,263,4361,7.16,10042,893,23061,699
액션,헬퍼2,264,4539,7.56,9533,747,19762,978
액션,헬퍼2,265,4459,5.71,12815,1424,25683,1006
액션,헬퍼2,266,3898,3.11,25742,3187,27243,1208
액션,헬퍼2,267,4036,3.97,16560,2058,33025,994
액션,헬퍼2,268,4530,7.01,13233,1284,23839,1624
액션,헬퍼2,269,4600,7.43,11813,1054,26204,664
액션,헬퍼2,270,3918,4.8,13062,1762,23236,1010
액션,헬퍼2,271,3655,4.1,14265,1747,26892,1154
액션,헬퍼2,272,4383,7.07,13599,1090,23165,1444
액션,헬퍼2,273,4076,5.19,12187,1532,22836,698
액션,헬퍼2,274,4415,7.23,12388,1050,27061,2134
액션,헬퍼2,275,4352,7.62,9516,793,16157,1644
액션,헬퍼2,276,4028,7.37,8561,662,11283,667
액션,헬퍼2,277,3577,5.07,12123,1575,27727,4270
액션,헬퍼2,278,3411,5.27,10890,823,25194,3158
액션,헬퍼2,279,3685,7.17,8634,663,20602,2384
액션,헬퍼2,280,3472,5.48,9619,685,18324,606
액션,헬퍼2,281,3172,5.03,10635,1199,19717,557
액션,헬퍼2,282,3109,5.22,10018,999,21324,458
액션,헬퍼2,283,3097,5.06,9895,1202,10320,534
액션,헬퍼2,284,3203,6.3,9109,826,22711,546
액션,헬퍼2,285,2911,3.86,12652,1733,14281,619
액션,헬퍼2,286,2885,5.45,9721,1032,12880,695
액션,장씨세가호위무사,88,9650,9.88,12803,727,15916,425
액션,장씨세가호위무사,89,9473,9.96,12102,599,22640,385
액션,장씨세가호위무사,90,10527,9.95,13434,1137,57855,610
액션,장씨세가호위무사,91,9001,9.96,11354,683,15598,361
액션,장씨세가호위무사,92,9533,9.97,11883,804,33842,489
액션,장씨세가호위무사,93,9215,9.94,11755,856,36001,1197
액션,장씨세가호위무사,94,9519,9.97,12262,563,27884,700
액션,장씨세가호위무사,95,9297,9.96,12120,674,24380,496
액션,장씨세가호위무사,96,9089,9.98,11525,629,31852,217
액션,장씨세가호위무사,97,8684,9.97,10667,287,11798,238
액션,장씨세가호위무사,98,9050,9.97,11479,697,26652,492
액션,장씨세가호위무사,99,9874,9.98,13080,1165,19517,249
액션,장씨세가호위무사,100,10527,9.97,15332,1577,19746,294
액션,장씨세가호위무사,101,9259,9.97,12142,664,21571,496
액션,장씨세가호위무사,102,9386,9.97,12930,543,21494,837
액션,장씨세가호위무사,103,9052,9.94,11492,478,13378,421
액션,장씨세가호위무사,104,8589,9.89,11857,515,6964,340
액션,장씨세가호위무사,105,10307,9.96,13824,1234,27488,431
액션,장씨세가호위무사,106,9335,9.96,12550,670,19271,318
액션,장씨세가호위무사,107,9591,9.97,13916,560,11485,267
액션,장씨세가호위무사,108,8716,9.96,11069,366,13985,404
액션,장씨세가호위무사,109,8988,9.97,11785,657,35652,534
액션,장씨세가호위무사,110,8602,9.97,10943,362,13594,269
액션,장씨세가호위무사,111,8309,9.97,10882,405,16937,334
액션,장씨세가호위무사,112,8607,9.98,10715,521,37209,226
액션,장씨세가호위무사,113,8386,9.97,11056,513,25823,185
액션,장씨세가호위무사,114,8190,9.92,11595,629,10150,638
액션,장씨세가호위무사,115,8207,9.91,10627,814,35846,403
액션,장씨세가호위무사,116,8058,9.95,10815,414,13042,206
액션,장씨세가호위무사,117,8442,9.96,10936,681,19020,251
액션,장씨세가호위무사,118,9245,9.97,12472,1127,21370,282
액션,장씨세가호위무사,119,7964,9.45,11125,791,19050,385
액션,장씨세가호위무사,120,8063,9.85,10790,553,19690,255
액션,장씨세가호위무사,121,7771,9.75,10587,569,25463,283
액션,장씨세가호위무사,122,7739,9.81,10980,583,10753,180
액션,장씨세가호위무사,123,7410,9.93,9557,263,11656,194
액션,장씨세가호위무사,124,7399,9.95,10254,224,9209,162
액션,장씨세가호위무사,125,7418,9.94,9951,276,8911,175
액션,장씨세가호위무사,126,7286,9.91,9208,394,10753,215
액션,장씨세가호위무사,127,7473,9.95,9855,643,11249,165
액션,장씨세가호위무사,128,9243,9.97,12462,1162,31971,388
액션,장씨세가호위무사,129,8126,9.97,10681,507,22377,223
액션,장씨세가호위무사,130,8118,9.97,10746,447,17844,331
액션,장씨세가호위무사,131,7183,9.94,9258,315,12271,245
액션,장씨세가호위무사,132,7334,9.95,9117,352,12190,256
액션,장씨세가호위무사,133,8249,9.98,10907,1089,44599,248
액션,장씨세가호위무사,134,8129,9.98,12387,637,25802,227
액션,장씨세가호위무사,135,7472,9.96,9758,667,20014,195
액션,장씨세가호위무사,136,7740,9.9,10797,569,12493,300
액션,장씨세가호위무사,137,7305,9.9,9631,700,18943,263
액션,장씨세가호위무사,138,7724,8.93,15621,868,21492,667
액션,장씨세가호위무사,139,7961,9.38,14667,1610,17145,888
액션,초인의시대,57,14972,9.98,16334,935,28756,649
액션,초인의시대,58,14286,9.97,13768,806,28340,380
액션,초인의시대,59,14079,9.98,13713,810,38882,488
액션,초인의시대,60,15068,9.86,19789,1684,37455,849
액션,초인의시대,61,16478,9.97,18594,2107,56467,558
액션,초인의시대,62,16592,9.96,19032,2190,46347,1023
액션,초인의시대,63,16693,9.96,18679,2442,62868,596
액션,초인의시대,64,15016,9.96,15528,1616,35262,878
액션,초인의시대,65,15658,9.94,16304,2015,77526,807
액션,초인의시대,66,14957,9.97,15311,1491,48891,3145
액션,초인의시대,67,19891,9.98,24456,3156,105223,1044
액션,초인의시대,68,19515,9.98,21150,3843,114969,811
액션,초인의시대,69,16115,9.98,16587,2150,69664,4487
액션,초인의시대,70,16485,9.96,17491,1386,53016,1236
액션,초인의시대,71,20268,9.94,27005,3388,69587,1214
액션,초인의시대,72,17704,9.95,19783,2488,78759,1013
액션,초인의시대,73,18225,9.97,20118,2701,59435,1129
액션,초인의시대,74,16485,9.94,17594,1908,61167,2111
액션,초인의시대,75,17610,9.97,18579,2148,75575,2009
액션,초인의시대,76,16563,9.9,18770,2032,49873,757
액션,초인의시대,77,18185,9.98,23196,2018,80002,1066
액션,초인의시대,78,15814,9.97,16111,1384,57652,1131
액션,초인의시대,79,18221,9.85,33409,2584,57326,1276
액션,초인의시대,80,18356,9.96,21947,3109,93918,1433
액션,초인의시대,81,19717,9.9,38021,2679,48609,1174
액션,초인의시대,82,16569,9.92,24050,1535,55041,966
액션,초인의시대,83,16587,9.8,29096,2585,58362,1218
액션,초인의시대,84,17737,9.91,22341,3495,70736,1012
액션,초인의시대,85,16884,9.94,19989,2221,68220,1333
액션,초인의시대,86,16967,9.97,19128,3207,110257,673
액션,초인의시대,87,15625,9.68,20226,2282,42090,1388
액션,초인의시대,88,15450,9.91,17466,2148,70972,905
액션,초인의시대,89,15062,9.95,16393,1725,63012,960
액션,초인의시대,90,15321,9.86,17468,1383,46658,914
액션,초인의시대,91,17063,9.96,19556,1540,64848,1510
액션,초인의시대,92,13895,9.95,14604,3215,50272,502
액션,초인의시대,93,21278,9.97,24275,3646,32075,431
액션,초인의시대,94,14968,9.97,16184,847,34323,393
액션,초인의시대,95,15599,9.96,18431,1437,36278,413
액션,초인의시대,96,14206,9.97,15448,750,33184,260
액션,초인의시대,97,14513,9.97,16622,1991,41949,403
액션,초인의시대,98,14354,9.95,15839,928,33387,542
액션,초인의시대,99,14745,9.98,16015,1033,56402,549
액션,초인의시대,100,14854,9.98,16674,1344,52627,860
액션,초인의시대,101,12984,9.97,14481,1003,43412,392
액션,초인의시대,102,12526,9.94,13765,513,15060,309
액션,초인의시대,103,13359,9.97,14768,1091,31848,314
액션,초인의시대,104,12919,9.97,14265,893,43551,364
액션,초인의시대,105,12376,9.95,13641,672,35046,1116
액션,초인의시대,106,12410,9.97,13099,684,25125,390
액션,초인의시대,107,12563,9.97,14441,813,32666,320
액션,초인의시대,108,12000,9.97,13359,799,31462,338
액션,일렉시드,121,15537,9.97,14572,2160,111207,636
액션,일렉시드,122,14851,9.97,13395,1485,89525,390
액션,일렉시드,123,15396,9.96,14476,1583,88963,334
액션,일렉시드,124,13721,9.95,11961,1397,66779,433
액션,일렉시드,125,12610,9.9,11821,1081,57208,755
액션,일렉시드,126,13681,9.96,12523,1435,81055,357
액션,일렉시드,127,15794,9.96,15652,3530,112578,521
액션,일렉시드,128,15610,9.96,15043,2587,105798,524
액션,일렉시드,129,14342,9.95,14109,1691,74528,537
액션,일렉시드,130,14409,9.96,14026,1289,60630,354
액션,일렉시드,131,14749,9.96,14421,2441,76236,707
액션,일렉시드,132,14819,9.94,18910,1367,59767,512
액션,일렉시드,133,12987,9.95,11897,1287,61632,655
액션,일렉시드,134,15533,9.96,15103,2862,89476,542
액션,일렉시드,135,16027,9.96,15398,3070,118321,813
액션,일렉시드,136,13922,9.97,12471,1347,75159,656
액션,일렉시드,137,13232,9.95,12646,1158,60459,591
액션,일렉시드,138,14955,9.97,13903,1903,94362,1043
액션,일렉시드,139,16057,9.97,15236,2614,115515,380
액션,일렉시드,140,15681,9.97,14476,2041,116929,565
액션,일렉시드,141,14625,9.97,12831,1922,99999,467
액션,일렉시드,142,15046,9.85,21722,1602,81346,1051
액션,일렉시드,143,12645,9.95,11501,879,49224,280
액션,일렉시드,144,12558,9.95,11475,912,49121,366
액션,일렉시드,145,12127,9.92,11200,768,59791,429
액션,일렉시드,146,12375,9.96,10994,779,43172,272
액션,일렉시드,147,12229,9.87,11705,1541,59521,199
액션,일렉시드,148,11995,9.79,12158,796,35812,1544
액션,일렉시드,149,13951,9.95,13833,1960,85828,290
액션,일렉시드,150,14299,9.96,13876,2174,77799,255
액션,일렉시드,151,13422,9.94,13159,1055,50904,358
액션,일렉시드,152,12829,9.92,12302,1447,64060,438
액션,일렉시드,153,13002,9.94,12340,1349,72314,269
액션,일렉시드,154,15752,9.96,15105,2843,103360,340
액션,일렉시드,155,14091,9.93,13832,1338,55236,465
액션,일렉시드,156,14631,9.97,13787,1637,73099,248
액션,일렉시드,157,13214,9.95,12158,1191,54399,1104
액션,일렉시드,158,13691,9.87,13977,1686,46276,286
액션,일렉시드,159,16909,9.98,16942,3249,109305,374
액션,일렉시드,160,14182,9.95,17584,1321,48516,295
액션,일렉시드,161,17209,9.96,17100,3925,126649,339
액션,일렉시드,162,15014,9.89,15546,3820,77303,304
액션,일렉시드,163,16584,9.95,16568,3457,111885,337
액션,일렉시드,164,13885,9.96,13000,2903,56937,242
액션,일렉시드,165,15494,9.97,15433,4063,86300,603
액션,일렉시드,166,13521,9.97,12728,1240,35612,161
액션,일렉시드,167,12490,9.89,12230,1546,32095,472
액션,일렉시드,168,13111,9.97,11819,1030,59638,970
액션,일렉시드,169,13836,9.95,13650,1498,55025,673
액션,일렉시드,170,12938,9.97,11674,999,43506,282
액션,일렉시드,171,15088,9.97,14892,2564,117812,741
액션,일렉시드,172,15047,9.92,14035,3515,81155,769
